pomId,groupId,artifactId,scope,
commons-jelly:commons-jelly:jar:1.0,commons-collections,commons-collections,null,
commons-jelly:commons-jelly:jar:1.0,commons-logging,commons-logging,null,
commons-jelly:commons-jelly:jar:1.0,dom4j,dom4j,null,
commons-jelly:commons-jelly:jar:1.0,jaxen,jaxen,null,
commons-jelly:commons-jelly:jar:1.0,xerces,xerces,null,
[inherited]:maven-artifact:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-artifact:jar:[inherited],org.codehaus.plexus,plexus-container-default,test,
org.scalacheck:scalacheck_2.11:jar:1.11.3,org.scala-lang,scala-library,null,
org.scalacheck:scalacheck_2.11:jar:1.11.3,org.scala-sbt,test-interface,null,
org.scalacheck:scalacheck_2.11:jar:1.11.3,org.scala-lang.modules,scala-parser-combinators_2.11,null,
org.scala-lang.modules:scala-xml_2.11:bundle:1.0.1,org.scala-lang,scala-compiler,test,
org.scala-lang.modules:scala-xml_2.11:bundle:1.0.1,org.scala-lang,scala-library,null,
org.scala-lang.modules:scala-xml_2.11:bundle:1.0.1,junit,junit,test,
org.scala-lang.modules:scala-xml_2.11:bundle:1.0.1,com.novocode,junit-interface,test,
[inherited]:maven-settings:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-container-default,null,
org.xerial:xerial-core:jar:1.0.21,org.antlr,antlr,null,
org.xerial:xerial-core:jar:1.0.21,xpp3,xpp3,null,
org.xerial:xerial-core:jar:1.0.21,org.xerial.thirdparty,hadoop-core,provided,
org.xerial:xerial-core:jar:1.0.21,commons-logging,commons-logging,provided,
org.xerial:xerial-core:jar:1.0.21,org.xerial,sqlite-jdbc,test,
org.antlr:antlr-runtime:jar:[inherited],org.antlr,stringtemplate,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,junit,junit,test,
com.github.jnr:jnr-ffi:jar:2.0.0,com.github.jnr,jffi,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,com.github.jnr,jffi,runtime,
com.github.jnr:jnr-ffi:jar:2.0.0,org.ow2.asm,asm,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,org.ow2.asm,asm-commons,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,org.ow2.asm,asm-analysis,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,org.ow2.asm,asm-tree,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,org.ow2.asm,asm-util,compile,
com.github.jnr:jnr-ffi:jar:2.0.0,com.github.jnr,jnr-x86asm,compile,
[inherited]:maven-plugin-api:jar:[inherited],junit,junit,test,
org.bouncycastle:bctsp-jdk14:jar:1.38,org.bouncycastle,bcprov-jdk14,null,
org.bouncycastle:bctsp-jdk14:jar:1.38,org.bouncycastle,bcmail-jdk14,null,
[inherited]:maven-project:jar:2.0.5,org.apache.maven,maven-settings,null,
[inherited]:maven-project:jar:2.0.5,org.apache.maven,maven-artifact-test,test,
[inherited]:maven-project:jar:2.0.5,org.apache.maven,maven-profile,null,
[inherited]:maven-project:jar:2.0.5,org.apache.maven,maven-model,null,
[inherited]:maven-project:jar:2.0.5,org.apache.maven,maven-artifact-manager,null,
[inherited]:maven-project:jar:2.0.5,org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-project:jar:2.0.5,org.apache.maven,maven-artifact,null,
[inherited]:maven-project:jar:2.0.5,org.codehaus.plexus,plexus-container-default,null,
[inherited]:jetty-security:jar:[inherited],org.eclipse.jetty,jetty-server,null,
[inherited]:jetty-security:jar:[inherited],junit,junit,test,
[inherited]:aether-api:jar:[inherited],junit,junit,test,
javax.transaction:javax.transaction-api:jar:1.2,javax.enterprise,cdi-api,provided,
commons-digester:commons-digester:jar:2.1,commons-beanutils,commons-beanutils,null,
commons-digester:commons-digester:jar:2.1,commons-logging,commons-logging,null,
commons-digester:commons-digester:jar:2.1,junit,junit,test,
com.github.jnr:jnr-posix:jar:3.0.9,junit,junit,test,
com.github.jnr:jnr-posix:jar:3.0.9,com.github.jnr,jnr-ffi,null,
com.github.jnr:jnr-posix:jar:3.0.9,com.github.jnr,jnr-constants,null,
jmock:jmock:jar:1.0.1,junit,junit,null,
org.jdom:jdom2:jar:2.0.5,jaxen,jaxen,null,
org.jdom:jdom2:jar:2.0.5,xerces,xercesImpl,null,
org.jdom:jdom2:jar:2.0.5,xalan,xalan,null,
net.sf.kxml:kxml2:jar:2.2.2,xmlpull,xmlpull,null,
net.sf.kxml:kxml2:jar:2.2.2,junit,junit,test,
commons-beanutils:commons-beanutils:jar:1.6,commons-logging,commons-logging,null,
commons-beanutils:commons-beanutils:jar:1.6,commons-collections,commons-collections,null,
commons-beanutils:commons-beanutils:jar:1.6,junit,junit,test,
org.apache.ivy:ivy:jar:2.2.0,ant,ant,null,
org.apache.ivy:ivy:jar:2.2.0,ant,ant-nodeps,null,
org.apache.ivy:ivy:jar:2.2.0,ant,ant-trax,null,
org.apache.ivy:ivy:jar:2.2.0,commons-httpclient,commons-httpclient,null,
org.apache.ivy:ivy:jar:2.2.0,oro,oro,null,
org.apache.ivy:ivy:jar:2.2.0,commons-vfs,commons-vfs,null,
org.apache.ivy:ivy:jar:2.2.0,com.jcraft,jsch,null,
org.apache.ivy:ivy:jar:2.2.0,org.bouncycastle,bcpg-jdk14,null,
org.apache.ivy:ivy:jar:2.2.0,org.bouncycastle,bcprov-jdk14,null,
org.apache.ivy:ivy:jar:2.2.0,junit,junit,test,
org.apache.ivy:ivy:jar:2.2.0,commons-lang,commons-lang,test,
org.apache.ivy:ivy:jar:2.2.0,org.apache.ant,ant-testutil,test,
org.apache.ivy:ivy:jar:2.2.0,ant,ant-launcher,test,
org.apache.ivy:ivy:jar:2.2.0,xerces,xercesImpl,test,
org.apache.ivy:ivy:jar:2.2.0,xerces,xmlParserAPIs,test,
org.apache.ant:ant-junit:jar:1.8.4,org.apache.ant,ant,compile,
org.apache.ant:ant-junit:jar:1.8.4,junit,junit,compile,
[inherited]:jetty-util:jar:[inherited],org.eclipse.jetty.orbit,javax.servlet,provided,
[inherited]:jetty-util:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:jetty-util:jar:[inherited],org.slf4j,slf4j-api,provided,
[inherited]:jetty-util:jar:[inherited],org.slf4j,slf4j-jdk14,test,
net.sf.jtidy:jtidy:jar:r938,ant,ant,null,
net.sf.jtidy:jtidy:jar:r938,org.slf4j,slf4j-log4j12,test,
net.sf.jtidy:jtidy:jar:r938,log4j,log4j,test,
net.sf.jtidy:jtidy:jar:r938,junit,junit,test,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-settings,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-settings-builder,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-repository-metadata,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-artifact,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-plugin-api,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-model-builder,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-aether-provider,null,
[inherited]:maven-core:jar:[inherited],org.sonatype.aether,aether-impl,null,
[inherited]:maven-core:jar:[inherited],org.sonatype.aether,aether-api,null,
[inherited]:maven-core:jar:[inherited],org.sonatype.aether,aether-util,null,
[inherited]:maven-core:jar:[inherited],org.sonatype.sisu,sisu-inject-plexus,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-classworlds,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-core:jar:[inherited],org.sonatype.plexus,plexus-sec-dispatcher,null,
[inherited]:maven-core:jar:[inherited],commons-jxpath,commons-jxpath,test,
org.specs2:specs2-scalaz-core_2.9.3:jar:6.0.1,org.scala-lang,scala-library,null,
org.apache.ant:ant-testutil:jar:1.7.0,org.apache.ant,ant,compile,
org.apache.ant:ant-trax:jar:1.7.1,org.apache.ant,ant,compile,
org.apache.ant:ant-trax:jar:1.7.1,xerces,xercesImpl,runtime,
org.apache.ant:ant-trax:jar:1.7.1,xml-apis,xml-apis,compile,
org.apache.ant:ant-trax:jar:1.7.1,xalan,xalan,runtime,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
org.apache.ant:ant:jar:1.8.3,org.apache.ant,ant-launcher,compile,
org.easytesting:fest-mocks:jar:1.1.1,junit,junit,null,
org.easytesting:fest-mocks:jar:1.1.1,org.easymock,easymockclassextension,compile,
org.easytesting:fest-mocks:jar:1.1.1,org.easymock,easymock,compile,
org.ops4j.base:ops4j-base-net:bundle:[inherited],org.ops4j.base,ops4j-base-lang,null,
org.ops4j.base:ops4j-base-net:bundle:[inherited],org.ops4j.base,ops4j-base-monitors,null,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.ops4j.base,ops4j-base-lang,null,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.ops4j.base,ops4j-base-util-property,null,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.ops4j.base,ops4j-base-util-xml,null,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.slf4j,slf4j-api,null,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],junit,junit,test,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.easymock,easymock,test,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.ops4j.base,ops4j-base-io,test,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],org.slf4j,slf4j-simple,test,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],org.codehaus.plexus,plexus-classworlds,null,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],org.codehaus.plexus,plexus-utils,null,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],org.sonatype.sisu,sisu-inject-bean,null,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],org.sonatype.sisu.inject,guice-plexus-shim,null,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],org.slf4j,slf4j-api,null,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],junit,junit,null,
[inherited]:jetty-continuation:jar:[inherited],org.eclipse.jetty.orbit,javax.servlet,provided,
[inherited]:jetty-continuation:jar:[inherited],org.mortbay.jetty,jetty-util,provided,
[inherited]:jetty-io:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-io:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
com.headius:coro-mock:jar:1.0,junit,junit,test,
com.headius:jsr292-mock:jar:1.1,junit,junit,test,
com.headius:jsr292-mock:jar:1.1,org.ow2.asm,asm-debug-all,compile,
org.apache.ant:ant:jar:1.9.2,org.apache.ant,ant-launcher,compile,
org.infinitest:continuous-testing-toolkit:jar:1.0,junit,junit,null,
org.infinitest:continuous-testing-toolkit:jar:1.0,org.hamcrest,hamcrest-all,null,
org.infinitest:continuous-testing-toolkit:jar:1.0,commons-io,commons-io,null,
org.infinitest:continuous-testing-toolkit:jar:1.0,commons-lang,commons-lang,null,
org.infinitest:continuous-testing-toolkit:jar:1.0,com.google.collections,google-collections,null,
jfree:jcommon:jar:1.0.16,junit,junit,test,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,org.apache.velocity,velocity-tools,null,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,javax.servlet,servlet-api,provided,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,junit,junit,test,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,org.easymock,easymock,test,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,org.easymock,easymockclassextension,test,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,org.apache.tiles,tiles-request-servlet,null,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,org.apache.tiles,tiles-autotag-core-runtime,null,
[inherited]:tiles-compat:jar:[inherited],org.apache.tiles,tiles-core,null,
[inherited]:tiles-compat:jar:[inherited],org.apache.tiles,tiles-jsp,null,
[inherited]:tiles-compat:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:tiles-compat:jar:[inherited],javax.servlet,servlet-api,test,
[inherited]:tiles-compat:jar:[inherited],junit,junit,test,
[inherited]:tiles-compat:jar:[inherited],org.easymock,easymock,test,
[inherited]:tiles-compat:jar:[inherited],org.apache.shale,shale-test,test,
javax.servlet.jsp.jstl:javax.servlet.jsp.jstl-api:jar:1.2.1,javax.servlet,servlet-api,provided,
javax.servlet.jsp.jstl:javax.servlet.jsp.jstl-api:jar:1.2.1,javax.servlet.jsp,jsp-api,provided,
javax.servlet.jsp.jstl:javax.servlet.jsp.jstl-api:jar:1.2.1,javax.el,el-api,provided,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-settings,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-settings-builder,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-repository-metadata,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-artifact,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-plugin-api,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-model-builder,null,
[inherited]:maven-core:jar:[inherited],org.apache.maven,maven-aether-provider,null,
[inherited]:maven-core:jar:[inherited],org.eclipse.aether,aether-impl,null,
[inherited]:maven-core:jar:[inherited],org.eclipse.aether,aether-api,null,
[inherited]:maven-core:jar:[inherited],org.eclipse.aether,aether-util,null,
[inherited]:maven-core:jar:[inherited],org.eclipse.sisu,org.eclipse.sisu.plexus,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-classworlds,null,
[inherited]:maven-core:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-core:jar:[inherited],org.sonatype.plexus,plexus-sec-dispatcher,null,
[inherited]:maven-core:jar:[inherited],commons-jxpath,commons-jxpath,test,
commons-digester:commons-digester:jar:2.0,commons-beanutils,commons-beanutils,null,
commons-digester:commons-digester:jar:2.0,commons-logging,commons-logging,null,
commons-digester:commons-digester:jar:2.0,junit,junit,test,
[inherited]:tiles-core:jar:[inherited],org.apache.tiles,tiles-api,null,
[inherited]:tiles-core:jar:[inherited],commons-digester,commons-digester,null,
[inherited]:tiles-core:jar:[inherited],org.slf4j,jcl-over-slf4j,null,
[inherited]:tiles-core:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:tiles-core:jar:[inherited],junit,junit,test,
[inherited]:tiles-core:jar:[inherited],org.easymock,easymock,test,
[inherited]:tiles-core:jar:[inherited],org.easymock,easymockclassextension,test,
[inherited]:tiles-core:jar:[inherited],org.apache.shale,shale-test,test,
[inherited]:tiles-core:jar:[inherited],javax.servlet,servlet-api,test,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,org.apache.taglibs,taglibs-standard-spec,null,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,org.apache.taglibs,taglibs-standard-impl,null,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,javax.servlet,servlet-api,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,javax.servlet.jsp,jsp-api,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,javax.el,el-api,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,xalan,xalan,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,junit,junit,test,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,org.easymock,easymock,test,
org.springframework:spring-beans:jar:4.0.2.RELEASE,javax.el,javax.el-api,compile,
org.springframework:spring-beans:jar:4.0.2.RELEASE,javax.inject,javax.inject,compile,
org.springframework:spring-beans:jar:4.0.2.RELEASE,org.codehaus.groovy,groovy-all,compile,
org.springframework:spring-beans:jar:4.0.2.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-core:jar:4.0.2.RELEASE,commons-logging,commons-logging,compile,
org.springframework:spring-core:jar:4.0.2.RELEASE,log4j,log4j,compile,
org.springframework:spring-core:jar:4.0.2.RELEASE,net.sf.jopt-simple,jopt-simple,compile,
org.springframework:spring-core:jar:4.0.2.RELEASE,org.aspectj,aspectjweaver,compile,
org.mortbay.jetty:jetty:jar:[inherited],junit,junit,test,
org.mortbay.jetty:jetty:jar:[inherited],org.mortbay.jetty,jetty-util,null,
org.mortbay.jetty:jetty:jar:[inherited],org.mortbay.jetty,servlet-api,null,
org.codehaus.jackson:jackson-mapper-asl:jar:1.9.5,org.codehaus.jackson,jackson-core-asl,null,
com.github.jnr:jnr-ffi:jar:1.0.10,junit,junit,test,
com.github.jnr:jnr-ffi:jar:1.0.10,com.github.jnr,jffi,compile,
com.github.jnr:jnr-ffi:jar:1.0.10,com.github.jnr,jffi,runtime,
com.github.jnr:jnr-ffi:jar:1.0.10,org.ow2.asm,asm,compile,
com.github.jnr:jnr-ffi:jar:1.0.10,org.ow2.asm,asm-commons,compile,
com.github.jnr:jnr-ffi:jar:1.0.10,org.ow2.asm,asm-analysis,compile,
com.github.jnr:jnr-ffi:jar:1.0.10,org.ow2.asm,asm-tree,compile,
com.github.jnr:jnr-ffi:jar:1.0.10,org.ow2.asm,asm-util,compile,
com.github.jnr:jnr-ffi:jar:1.0.10,com.github.jnr,jnr-x86asm,compile,
org.scala-lang:scala-compiler:jar:2.11.0,org.scala-lang,scala-library,null,
org.scala-lang:scala-compiler:jar:2.11.0,org.scala-lang,scala-reflect,null,
org.scala-lang:scala-compiler:jar:2.11.0,org.scala-lang.modules,scala-xml_2.11,null,
org.scala-lang:scala-compiler:jar:2.11.0,org.scala-lang.modules,scala-parser-combinators_2.11,null,
org.scala-lang:scala-compiler:jar:2.11.0,jline,jline,null,
org.scannotation:scannotation:jar:1.0.3,junit,junit,test,
org.scannotation:scannotation:jar:1.0.3,org.resteasy,titan-cruise,test,
org.scannotation:scannotation:jar:1.0.3,javassist,javassist,null,
org.scannotation:scannotation:jar:1.0.3,javax.servlet,servlet-api,provided,
[inherited]:javax.ejb:jar:[inherited],org.glassfish,javax.transaction,null,
[inherited]:javax.ejb:jar:[inherited],org.glassfish,javax.annotation,null,
[inherited]:javax.ejb:jar:[inherited],org.glassfish,javax.xml.rpc,null,
[inherited]:guice-bean-converters:jar:[inherited],org.sonatype.sisu,sisu-guice,null,
[inherited]:guice-bean-converters:jar:[inherited],org.sonatype.sisu.inject,guice-bean-reflect,null,
[inherited]:maven-profile:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-profile:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-profile:jar:[inherited],org.codehaus.plexus,plexus-container-default,null,
ch.qos.logback:logback-classic:jar:${parent.version},ch.qos.logback,logback-core,compile,
ch.qos.logback:logback-classic:jar:${parent.version},org.slf4j,slf4j-api,compile,
ch.qos.logback:logback-classic:jar:${parent.version},org.slf4j,slf4j-ext,test,
